security_code,security_name,financing_balance,financing_buy,financing_repayment,trade_date,market,source_id,theme_id,theme_name
301276,嘉曼服饰,93102426,1716398,,2026-07-30,SZSE,margin_detail,,
301277,新天地,77346677,5571007,,2026-07-30,SZSE,margin_detail,,
301278,快可电子,140710684,1828894,,2026-07-30,SZSE,margin_detail,,
301279,金道科技,147046712,1258781,,2026-07-30,SZSE,margin_detail,,
301280,珠城科技,298225209,6414357,,2026-07-30,SZSE,margin_detail,,
301281,科源制药,165146164,7008915,,2026-07-30,SZSE,margin_detail,,
301282,金禄电子,240849068,14843150,,2026-07-30,SZSE,margin_detail,,
301283,聚胶股份,75053561,2055017,,2026-07-30,SZSE,margin_detail,,
301285,鸿日达,710042926,9683102,,2026-07-30,SZSE,margin_detail,,
301286,侨源股份,205016351,3609507,,2026-07-30,SZSE,margin_detail,,
301287,康力源,68888417,841069,,2026-07-30,SZSE,margin_detail,,
301288,清研环境,120387759,1125505,,2026-07-30,SZSE,margin_detail,,
301289,国缆检测,57613115,1160285,,2026-07-30,SZSE,margin_detail,,
301290,东星医疗,90661783,6906465,,2026-07-30,SZSE,margin_detail,,
301291,明阳电气,315124672,23850514,,2026-07-30,SZSE,margin_detail,,
301292,海科新源,438044413,92743860,,2026-07-30,SZSE,margin_detail,,
301293,三博脑科,577508206,183942837,,2026-07-30,SZSE,margin_detail,,
301295,美硕科技,125498053,7336911,,2026-07-30,SZSE,margin_detail,,
301296,新巨丰,89717674,883351,,2026-07-30,SZSE,margin_detail,,
301297,富乐德,496732798,74886975,,2026-07-30,SZSE,margin_detail,,
301298,东利机械,52081764,2025125,,2026-07-30,SZSE,margin_detail,,
301299,卓创资讯,111076248,4795004,,2026-07-30,SZSE,margin_detail,,
301300,远翔新材,42814576,2283435,,2026-07-30,SZSE,margin_detail,,
301301,川宁生物,462168782,5162459,,2026-07-30,SZSE,margin_detail,,
301302,华如科技,111805241,6900148,,2026-07-30,SZSE,margin_detail,,
301303,真兰仪表,135291523,4423090,,2026-07-30,SZSE,margin_detail,,
301305,朗坤科技,250542737,8036577,,2026-07-30,SZSE,margin_detail,,
301306,西测测试,253479604,10238461,,2026-07-30,SZSE,margin_detail,,
301307,美利信,501343657,95199161,,2026-07-30,SZSE,margin_detail,,
301308,江波龙,6020259434,453507521,,2026-07-30,SZSE,margin_detail,,
301309,万得凯,43873496,4111605,,2026-07-30,SZSE,margin_detail,,
301310,鑫宏业,415880229,49554535,,2026-07-30,SZSE,margin_detail,,
301311,昆船智能,103127565,5404873,,2026-07-30,SZSE,margin_detail,,
301312,智立方,193725152,14111826,,2026-07-30,SZSE,margin_detail,,
301313,凡拓数创,146421228,9624649,,2026-07-30,SZSE,margin_detail,,
301314,科瑞思,58451532,2384151,,2026-07-30,SZSE,margin_detail,,
301315,威士顿,115945391,4640970,,2026-07-30,SZSE,margin_detail,,
301316,慧博云通,1171455645,42841726,,2026-07-30,SZSE,margin_detail,,
301317,鑫磊股份,147507819,11127744,,2026-07-30,SZSE,margin_detail,,
301318,维海德,61321447,891129,,2026-07-30,SZSE,margin_detail,,
301319,唯特偶,547367766,109064512,,2026-07-30,SZSE,margin_detail,,
301320,豪江智能,63372704,2452108,,2026-07-30,SZSE,margin_detail,,
301321,翰博高新,305921927,17356049,,2026-07-30,SZSE,margin_detail,,
301322,绿通科技,249476960,16185338,,2026-07-30,SZSE,margin_detail,,
301323,新莱福,179420580,9484422,,2026-07-30,SZSE,margin_detail,,
301325,曼恩斯特,175222885,3534695,,2026-07-30,SZSE,margin_detail,,
301326,捷邦科技,217939246,6844195,,2026-07-30,SZSE,margin_detail,,
301327,华宝新能,153301085,5109543,,2026-07-30,SZSE,margin_detail,,
301328,维峰电子,256196509,22862177,,2026-07-30,SZSE,margin_detail,,
301329,信音电子,75439436,4057689,,2026-07-30,SZSE,margin_detail,,
301330,熵基科技,187736015,17990179,,2026-07-30,SZSE,margin_detail,,
301331,恩威医药,57427215,7453054,,2026-07-30,SZSE,margin_detail,,
301332,德尔玛,117634234,1563096,,2026-07-30,SZSE,margin_detail,,
301333,诺思格,84244022,8155532,,2026-07-30,SZSE,margin_detail,,
301335,天元宠物,78093355,2238848,,2026-07-30,SZSE,margin_detail,,
301336,趣睡科技,112703353,2108382,,2026-07-30,SZSE,margin_detail,,
301337,亚华电子,70845744,1170701,,2026-07-30,SZSE,margin_detail,,
301338,凯格精机,373230069,23144099,,2026-07-30,SZSE,margin_detail,,
301339,通行宝,107174541,5553682,,2026-07-30,SZSE,margin_detail,,
301345,涛涛车业,381931185,37853957,,2026-07-30,SZSE,margin_detail,,
301348,蓝箭电子,219725269,18300981,,2026-07-30,SZSE,margin_detail,,
301349,信德新材,143640644,13222634,,2026-07-30,SZSE,margin_detail,,
301353,普莱得,28219482,1618724,,2026-07-30,SZSE,margin_detail,,
301355,南王科技,86442241,1816957,,2026-07-30,SZSE,margin_detail,,
301356,天振股份,110892593,3878021,,2026-07-30,SZSE,margin_detail,,
301357,北方长龙,118880593,49548874,,2026-07-30,SZSE,margin_detail,,
301358,湖南裕能,2093742053,92359191,,2026-07-30,SZSE,margin_detail,,
301359,东南电子,26603171,1936310,,2026-07-30,SZSE,margin_detail,,
301360,荣旗科技,120571211,7668595,,2026-07-30,SZSE,margin_detail,,
301361,众智科技,93699132,2470064,,2026-07-30,SZSE,margin_detail,,
301362,民爆光电,220724588,30102129,,2026-07-30,SZSE,margin_detail,,
301363,美好医疗,257103090,45576312,,2026-07-30,SZSE,margin_detail,,
301365,矩阵股份,153551885,12032182,,2026-07-30,SZSE,margin_detail,,
301366,一博科技,216213055,25014548,,2026-07-30,SZSE,margin_detail,,
301367,瑞迈特,156403066,21165641,,2026-07-30,SZSE,margin_detail,,
301368,丰立智能,203280807,6779781,,2026-07-30,SZSE,margin_detail,,
301369,联动科技,208204328,23147819,,2026-07-30,SZSE,margin_detail,,
301370,国科恒泰,138724717,3702282,,2026-07-30,SZSE,margin_detail,,
301371,敷尔佳,56234878,2196035,,2026-07-30,SZSE,margin_detail,,
301372,科净源,59240586,2833017,,2026-07-30,SZSE,margin_detail,,
301373,凌玮科技,313155324,24750585,,2026-07-30,SZSE,margin_detail,,
301376,致欧科技,40877682,1810323,,2026-07-30,SZSE,margin_detail,,
301377,鼎泰高科,511806424,91322688,,2026-07-30,SZSE,margin_detail,,
301378,通达海,56852134,4913835,,2026-07-30,SZSE,margin_detail,,
301379,天山电子,336754771,24164760,,2026-07-30,SZSE,margin_detail,,
301380,挖金客,165471276,18125164,,2026-07-30,SZSE,margin_detail,,
301381,赛维时代,188394011,15208063,,2026-07-30,SZSE,margin_detail,,
301382,蜂助手,624952517,37964830,,2026-07-30,SZSE,margin_detail,,
301383,天键股份,78795151,1834245,,2026-07-30,SZSE,margin_detail,,
301386,未来电器,80018099,1184179,,2026-07-30,SZSE,margin_detail,,
301387,光大同创,95238695,10897317,,2026-07-30,SZSE,margin_detail,,
301388,欣灵电气,52081712,1452103,,2026-07-30,SZSE,margin_detail,,
301389,隆扬电子,391047704,25330368,,2026-07-30,SZSE,margin_detail,,
301390,经纬股份,63493448,3267094,,2026-07-30,SZSE,margin_detail,,
301391,卡莱特,103587108,4304271,,2026-07-30,SZSE,margin_detail,,
301392,汇成真空,710481518,154561971,,2026-07-30,SZSE,margin_detail,,
301393,昊帆生物,89360039,9585984,,2026-07-30,SZSE,margin_detail,,
301395,仁信新材,60557326,1159840,,2026-07-30,SZSE,margin_detail,,
301396,宏景科技,1445843693,108661685,,2026-07-30,SZSE,margin_detail,,
301397,溯联股份,210654246,6002564,,2026-07-30,SZSE,margin_detail,,
301398,星源卓镁,60083600,3258409,,2026-07-30,SZSE,margin_detail,,
301399,英特科技,58937178,4465035,,2026-07-30,SZSE,margin_detail,,
301408,华人健康,144559227,9233291,,2026-07-30,SZSE,margin_detail,,
301413,安培龙,294366179,9742990,,2026-07-30,SZSE,margin_detail,,
301418,协昌科技,95924276,7165743,,2026-07-30,SZSE,margin_detail,,
301419,阿莱德,109809708,6445818,,2026-07-30,SZSE,margin_detail,,
301421,波长光电,360480576,127035369,,2026-07-30,SZSE,margin_detail,,
301428,世纪恒通,180168920,7641524,,2026-07-30,SZSE,margin_detail,,
301429,森泰股份,18133878,1440827,,2026-07-30,SZSE,margin_detail,,
301439,泓淋电力,129240187,14848552,,2026-07-30,SZSE,margin_detail,,
301446,福事特,25639812,4689878,,2026-07-30,SZSE,margin_detail,,
301448,开创电气,106567654,5062149,,2026-07-30,SZSE,margin_detail,,
301449,天溯计量,44442898,1080911,,2026-07-30,SZSE,margin_detail,,
301456,盘古智能,59531754,2672098,,2026-07-30,SZSE,margin_detail,,
301458,钧崴电子,371431549,18353030,,2026-07-30,SZSE,margin_detail,,
301459,丰茂股份,82777066,3007741,,2026-07-30,SZSE,margin_detail,,
301468,博盈特焊,294518383,7383006,,2026-07-30,SZSE,margin_detail,,
301469,恒达新材,44312769,2428365,,2026-07-30,SZSE,margin_detail,,
301479,弘景光电,140837075,5112426,,2026-07-30,SZSE,margin_detail,,
301486,致尚科技,727731543,45164118,,2026-07-30,SZSE,margin_detail,,
301487,盟固利,245188362,12180914,,2026-07-30,SZSE,margin_detail,,
301488,豪恩汽电,257713152,8613963,,2026-07-30,SZSE,margin_detail,,
301489,思泉新材,744351041,33359980,,2026-07-30,SZSE,margin_detail,,
301491,汉桑科技,73438826,1816991,,2026-07-30,SZSE,margin_detail,,
301498,乖宝宠物,256813119,23189452,,2026-07-30,SZSE,margin_detail,,
301499,维科精密,53256364,3994986,,2026-07-30,SZSE,margin_detail,,
301500,飞南资源,340851639,15501178,,2026-07-30,SZSE,margin_detail,,
301501,恒鑫生活,87965503,1412807,,2026-07-30,SZSE,margin_detail,,
301502,华阳智能,117491742,3988065,,2026-07-30,SZSE,margin_detail,,
301503,智迪科技,39887001,978479,,2026-07-30,SZSE,margin_detail,,
301505,苏州规划,56564641,3679587,,2026-07-30,SZSE,margin_detail,,
301507,民生健康,90943426,1717476,,2026-07-30,SZSE,margin_detail,,
301508,中机认检,130342966,1002462,,2026-07-30,SZSE,margin_detail,,
301509,金凯生科,145214527,5500186,,2026-07-30,SZSE,margin_detail,,
301510,固高科技,514231565,12022262,,2026-07-30,SZSE,margin_detail,,
301511,德福科技,859435218,125433392,,2026-07-30,SZSE,margin_detail,,
301512,智信精密,52479425,5813330,,2026-07-30,SZSE,margin_detail,,
301513,尚水智能,66585328,5351804,,2026-07-30,SZSE,margin_detail,,
301515,港通医疗,37039503,3845066,,2026-07-30,SZSE,margin_detail,,
301516,中远通,81592512,7330513,,2026-07-30,SZSE,margin_detail,,
301517,陕西华达,234283000,4060834,,2026-07-30,SZSE,margin_detail,,
301518,长华化学,102451034,2158538,,2026-07-30,SZSE,margin_detail,,
301519,舜禹股份,29014876,1708049,,2026-07-30,SZSE,margin_detail,,
301520,万邦医药,76368481,57895732,,2026-07-30,SZSE,margin_detail,,
301522,上大股份,327555926,10993446,,2026-07-30,SZSE,margin_detail,,
301525,儒竞科技,139650048,3829969,,2026-07-30,SZSE,margin_detail,,
301526,国际复材,1291816052,393353062,,2026-07-30,SZSE,margin_detail,,
301528,多浦乐,190343342,5610772,,2026-07-30,SZSE,margin_detail,,
301529,福赛科技,601861894,21050542,,2026-07-30,SZSE,margin_detail,,
301531,春光集团,242024109,6030468,,2026-07-30,SZSE,margin_detail,,
301533,威马农机,53096767,2676128,,2026-07-30,SZSE,margin_detail,,
301535,浙江华远,70907553,8321424,,2026-07-30,SZSE,margin_detail,,
301536,星宸科技,1156520744,307993129,,2026-07-30,SZSE,margin_detail,,
301538,骏鼎达,90122267,2796242,,2026-07-30,SZSE,margin_detail,,
301539,宏鑫科技,56909447,536942,,2026-07-30,SZSE,margin_detail,,
301548,崇德科技,104617496,4930124,,2026-07-30,SZSE,margin_detail,,
301550,斯菱智驱,787558985,18304626,,2026-07-30,SZSE,margin_detail,,
301551,无线传媒,266077864,5654158,,2026-07-30,SZSE,margin_detail,,
301552,科力装备,43187251,6593504,,2026-07-30,SZSE,margin_detail,,
301555,惠柏新材,112753815,6099881,,2026-07-30,SZSE,margin_detail,,
301556,托普云农,154332346,3630621,,2026-07-30,SZSE,margin_detail,,
301557,常友科技,250393023,4883456,,2026-07-30,SZSE,margin_detail,,
301558,三态股份,102628354,2608476,,2026-07-30,SZSE,margin_detail,,
301559,中集环科,93677558,982130,,2026-07-30,SZSE,margin_detail,,
301560,众捷汽车,72913016,2164517,,2026-07-30,SZSE,margin_detail,,
301563,云汉芯城,179487335,15456781,,2026-07-30,SZSE,margin_detail,,
301565,中仑新材,201808887,3591658,,2026-07-30,SZSE,margin_detail,,
301566,达利凯普,478239025,27972315,,2026-07-30,SZSE,margin_detail,,
301567,贝隆精密,54245385,1823771,,2026-07-30,SZSE,margin_detail,,
301568,思泰克,311535575,22221818,,2026-07-30,SZSE,margin_detail,,
301571,国科天成,417177468,17781066,,2026-07-30,SZSE,margin_detail,,
301575,艾芬达,45085758,471408,,2026-07-30,SZSE,margin_detail,,
301577,美信科技,64463753,6563963,,2026-07-30,SZSE,margin_detail,,
301578,辰奕智能,50625249,8189392,,2026-07-30,SZSE,margin_detail,,
301580,爱迪特,340082793,25685222,,2026-07-30,SZSE,margin_detail,,
301581,黄山谷捷,55607777,3047504,,2026-07-30,SZSE,margin_detail,,
301583,托伦斯,332202664,156803675,,2026-07-30,SZSE,margin_detail,,
301584,建发致新,65522156,3887195,,2026-07-30,SZSE,margin_detail,,
301585,蓝宇股份,53448761,1321623,,2026-07-30,SZSE,margin_detail,,
301586,佳力奇,103696871,1860991,,2026-07-30,SZSE,margin_detail,,
301587,中瑞股份,84782044,9720460,,2026-07-30,SZSE,margin_detail,,
301588,美新科技,181342275,29191784,,2026-07-30,SZSE,margin_detail,,
301589,诺瓦星云,231172752,6162531,,2026-07-30,SZSE,margin_detail,,
301590,优优绿能,91050254,2618029,,2026-07-30,SZSE,margin_detail,,
301591,肯特股份,116965243,7703950,,2026-07-30,SZSE,margin_detail,,
301592,六九一二,161912496,9136843,,2026-07-30,SZSE,margin_detail,,
301595,太力科技,67937413,824101,,2026-07-30,SZSE,margin_detail,,
301596,瑞迪智驱,108761165,2694354,,2026-07-30,SZSE,margin_detail,,
301598,博科测试,52016326,1346257,,2026-07-30,SZSE,margin_detail,,
301599,理奇智能,111712785,7297840,,2026-07-30,SZSE,margin_detail,,
301600,慧翰股份,255533361,8550181,,2026-07-30,SZSE,margin_detail,,
301601,惠通科技,43132044,934927,,2026-07-30,SZSE,margin_detail,,
301602,超研股份,60395425,1248555,,2026-07-30,SZSE,margin_detail,,
301603,乔锋智能,171025529,17192229,,2026-07-30,SZSE,margin_detail,,
301606,绿联科技,215489984,15456244,,2026-07-30,SZSE,margin_detail,,
301607,富特科技,302400541,28292298,,2026-07-30,SZSE,margin_detail,,
301608,博实结,88825211,3304072,,2026-07-30,SZSE,margin_detail,,
301609,山大电力,92629426,16119207,,2026-07-30,SZSE,margin_detail,,
301611,珂玛科技,568784202,114719061,,2026-07-30,SZSE,margin_detail,,
301613,新铝时代,187090521,2759365,,2026-07-30,SZSE,margin_detail,,
301616,浙江华业,37451018,1915727,,2026-07-30,SZSE,margin_detail,,
301617,博苑新材,272681416,5100873,,2026-07-30,SZSE,margin_detail,,
301618,长联科技,120777156,2730601,,2026-07-30,SZSE,margin_detail,,
301622,英思特,169239084,2902622,,2026-07-30,SZSE,margin_detail,,
301626,苏州天脉,1761999186,28023407,,2026-07-30,SZSE,margin_detail,,
301628,强达电路,199679503,9219280,,2026-07-30,SZSE,margin_detail,,
301629,矽电股份,207490150,22250344,,2026-07-30,SZSE,margin_detail,,
301630,同宇新材,239442903,18658578,,2026-07-30,SZSE,margin_detail,,
301631,壹连科技,162615231,9148507,,2026-07-30,SZSE,margin_detail,,
301632,广东建科,70164949,1769521,,2026-07-30,SZSE,margin_detail,,
301633,港迪技术,62574130,15695761,,2026-07-30,SZSE,margin_detail,,
301636,泽润新能,50833944,2193040,,2026-07-30,SZSE,margin_detail,,
301638,南网数字,461714402,30062942,,2026-07-30,SZSE,margin_detail,,
301656,联合动力,155144587,6237016,,2026-07-30,SZSE,margin_detail,,
301658,首航新能,98135677,10780509,,2026-07-30,SZSE,margin_detail,,
301662,宏工科技,125137259,35388299,,2026-07-30,SZSE,margin_detail,,
301665,泰禾股份,62116875,2708516,,2026-07-30,SZSE,margin_detail,,
301666,大普微-UW,1403484023,55154507,,2026-07-30,SZSE,margin_detail,,
301667,纳百川,80415860,3698320,,2026-07-30,SZSE,margin_detail,,
301668,昊创瑞通,55458932,1040984,,2026-07-30,SZSE,margin_detail,,
301669,高特电子,133355328,27121157,,2026-07-30,SZSE,margin_detail,,
301678,新恒汇,209536204,8432897,,2026-07-30,SZSE,margin_detail,,
301680,固德电材,122253024,3578048,,2026-07-30,SZSE,margin_detail,,
301682,宏明电子,301740120,20775727,,2026-07-30,SZSE,margin_detail,,
301683,慧谷新材,123275808,16194951,,2026-07-30,SZSE,margin_detail,,
301687,新广益,114193379,6514723,,2026-07-30,SZSE,margin_detail,,
301696,三瑞智能,280866951,14657510,,2026-07-30,SZSE,margin_detail,,
302132,中航成飞,1090247369,26578218,,2026-07-30,SZSE,margin_detail,,
510050,50ETF,1480566209,46842345,54349530.0,2026-07-30,SSE,margin_detail,,
510100,SZ50ETF,33516552,4377263,6123967.0,2026-07-30,SSE,margin_detail,,
510150,消费ETF,31811268,1431701,1867245.0,2026-07-30,SSE,margin_detail,,
510170,商品ETF,2170315,1425652,2121826.0,2026-07-30,SSE,margin_detail,,
510180,180ETF,80361474,2424321,3731585.0,2026-07-30,SSE,margin_detail,,
510210,综指ETF,365945853,113566983,93138152.0,2026-07-30,SSE,margin_detail,,
510230,金融ETF,11918521,2387628,1381575.0,2026-07-30,SSE,margin_detail,,
510300,300ETF,3109158539,328307563,179755088.0,2026-07-30,SSE,margin_detail,,
510310,HS300ETF,327236851,65940941,44645690.0,2026-07-30,SSE,margin_detail,,
510320,300中金,2144706,626931,14373.0,2026-07-30,SSE,margin_detail,,
510330,华夏300,111712903,45547149,15409723.0,2026-07-30,SSE,margin_detail,,
510350,工银300,920504,521084,959977.0,2026-07-30,SSE,margin_detail,,
510360,广发300,22704384,9977229,7035659.0,2026-07-30,SSE,margin_detail,,
510410,资源ETF,4568809,804596,496163.0,2026-07-30,SSE,margin_detail,,
510500,500ETF,1185050923,246913304,442071084.0,2026-07-30,SSE,margin_detail,,
510510,广发500,17482623,7110786,26181955.0,2026-07-30,SSE,margin_detail,,
510580,ZZ500ETF,20531919,7066151,3696755.0,2026-07-30,SSE,margin_detail,,
510720,红利国泰,23237637,6168057,5054390.0,2026-07-30,SSE,margin_detail,,
510760,上证ETF,125269476,16848182,10965800.0,2026-07-30,SSE,margin_detail,,
510880,红利ETF,164729836,48201993,58142567.0,2026-07-30,SSE,margin_detail,,
510900,恒生中国,1552975500,6998512,52664858.0,2026-07-30,SSE,margin_detail,,
510980,上证综合,42852249,7862477,10469794.0,2026-07-30,SSE,margin_detail,,
511010,国债ETF,44690918,12605356,11820159.0,2026-07-30,SSE,margin_detail,,
511020,活跃国债,0,25028447,25075531.0,2026-07-30,SSE,margin_detail,,
511030,公司债,2748814,1135819,1189890.0,2026-07-30,SSE,margin_detail,,
511090,30年国债,468892024,247024167,232122286.0,2026-07-30,SSE,margin_detail,,
511130,国债30年,272412388,208530446,201600182.0,2026-07-30,SSE,margin_detail,,
511160,国债东财,0,10193,10193.0,2026-07-30,SSE,margin_detail,,
511180,上证转债,27027118,8200143,15272234.0,2026-07-30,SSE,margin_detail,,
511220,城投ETF,273823845,99432245,102000211.0,2026-07-30,SSE,margin_detail,,
511260,十年国债,339810149,23560501,25219824.0,2026-07-30,SSE,margin_detail,,
511270,10年地债,1517036,3749262,2581611.0,2026-07-30,SSE,margin_detail,,
511360,短融ETF,1836735145,6078076363,6410826518.0,2026-07-30,SSE,margin_detail,,
511380,转债ETF,890011959,342471436,473943460.0,2026-07-30,SSE,margin_detail,,
511520,政金债,1792696102,99119684,108300982.0,2026-07-30,SSE,margin_detail,,
511580,国债政金,202,98571,186174.0,2026-07-30,SSE,margin_detail,,
512000,券商ETF,2523163645,284073331,241735644.0,2026-07-30,SSE,margin_detail,,
512010,医药ETF,521309865,92832886,86838361.0,2026-07-30,SSE,margin_detail,,
512020,A500,789664,1619819,2608245.0,2026-07-30,SSE,margin_detail,,
512040,国信价值,24529373,9772567,8181417.0,2026-07-30,SSE,margin_detail,,
512050,A500E,110354130,30651902,33749449.0,2026-07-30,SSE,margin_detail,,
512070,证券保险,547417486,29471896,40243921.0,2026-07-30,SSE,margin_detail,,
512090,MSCI易基,6658208,1944103,2575236.0,2026-07-30,SSE,margin_detail,,
512100,1000ETF,847563988,310879633,315694687.0,2026-07-30,SSE,margin_detail,,
512170,医疗ETF,902898274,144397613,128835210.0,2026-07-30,SSE,margin_detail,,
512200,地产ETF,95160148,8432148,14246623.0,2026-07-30,SSE,margin_detail,,
512220,TMTETF,6893765,4647325,5729304.0,2026-07-30,SSE,margin_detail,,
512290,生物医药,126318949,9886841,13171234.0,2026-07-30,SSE,margin_detail,,
512330,信息ETF,2046468,1399488,953555.0,2026-07-30,SSE,margin_detail,,
512400,有色ETF,360955175,29276500,35102046.0,2026-07-30,SSE,margin_detail,,
512480,半导体,517522539,99827431,73134263.0,2026-07-30,SSE,margin_detail,,
512500,中证500,187595091,11563016,5304766.0,2026-07-30,SSE,margin_detail,,
512510,ETF500,2875075,508875,635316.0,2026-07-30,SSE,margin_detail,,
512560,中证军工,15503434,5378387,4113074.0,2026-07-30,SSE,margin_detail,,
512570,中证证券,96653164,7855679,13171054.0,2026-07-30,SSE,margin_detail,,
512580,环保ETF,3130461,700936,703196.0,2026-07-30,SSE,margin_detail,,
512600,必选消费,12201591,1214524,474591.0,2026-07-30,SSE,margin_detail,,
512620,农业TH,3641982,382834,597989.0,2026-07-30,SSE,margin_detail,,
512630,卫星基金,90025755,7130363,4603501.0,2026-07-30,SSE,margin_detail,,
512660,军工ETF,243557096,25378727,33503752.0,2026-07-30,SSE,margin_detail,,
512670,国防ETF,78013732,3901649,3642796.0,2026-07-30,SSE,margin_detail,,
512680,军工基金,24216826,3059163,5467900.0,2026-07-30,SSE,margin_detail,,
512690,酒ETF,699042322,81444990,104741157.0,2026-07-30,SSE,margin_detail,,
512700,银行基金,8688167,1699609,2375293.0,2026-07-30,SSE,margin_detail,,
512710,军工龙头,262518670,31880223,31541997.0,2026-07-30,SSE,margin_detail,,
512760,芯片ETF,158156163,21936484,16633327.0,2026-07-30,SSE,margin_detail,,
512800,银行ETF,327777026,162626890,158451431.0,2026-07-30,SSE,margin_detail,,
512810,国防军工,16378795,1780202,1576616.0,2026-07-30,SSE,margin_detail,,
512820,银行股基,6476443,3290958,1218479.0,2026-07-30,SSE,margin_detail,,
512880,证券ETF,4382478974,453284798,362539046.0,2026-07-30,SSE,margin_detail,,
512890,红利低波,351766176,138988164,157344809.0,2026-07-30,SSE,margin_detail,,
512900,证券基金,66607429,3440007,5980731.0,2026-07-30,SSE,margin_detail,,
512930,AIETF,53664002,6174958,7037748.0,2026-07-30,SSE,margin_detail,,
512940,有色矿业,3216760,307784,484735.0,2026-07-30,SSE,margin_detail,,
512950,央企改革,916143,44001,284749.0,2026-07-30,SSE,margin_detail,,
512980,传媒ETF,102126821,7180223,17395944.0,2026-07-30,SSE,margin_detail,,
513000,225ETF,62499640,26152786,14451375.0,2026-07-30,SSE,margin_detail,,
513010,港股科技,509614090,105510079,144110373.0,2026-07-30,SSE,margin_detail,,
513020,科技HK,43933518,10193602,6188792.0,2026-07-30,SSE,margin_detail,,
513030,德国ETF,26570735,6518082,9456419.0,2026-07-30,SSE,margin_detail,,
513040,HK互联网,65455061,66608081,68200837.0,2026-07-30,SSE,margin_detail,,
513050,中概互联,2375409840,278595515,272795457.0,2026-07-30,SSE,margin_detail,,
513060,恒生医疗,189123589,36289461,38151364.0,2026-07-30,SSE,margin_detail,,
513070,HK消费50,11754231,2441429,2664657.0,2026-07-30,SSE,margin_detail,,
513080,法国ETF,35563033,5628890,3406345.0,2026-07-30,SSE,margin_detail,,
513090,香港证券,2016386515,353928986,315881671.0,2026-07-30,SSE,margin_detail,,
513100,纳指ETF,1514265569,39030936,48455272.0,2026-07-30,SSE,margin_detail,,
513110,纳指100,244578552,66893873,62384947.0,2026-07-30,SSE,margin_detail,,
513120,HK创新药,1582393771,441212902,439092633.0,2026-07-30,SSE,margin_detail,,
513130,恒生科技,1321796843,391481076,413786993.0,2026-07-30,SSE,margin_detail,,
513160,科技30,71864822,19947665,22789341.0,2026-07-30,SSE,margin_detail,,
513180,恒指科技,1514733935,431693355,453666360.0,2026-07-30,SSE,margin_detail,,
513190,H股金融,21137419,12883122,11974765.0,2026-07-30,SSE,margin_detail,,
513200,港股医药,14711622,7150917,5408119.0,2026-07-30,SSE,margin_detail,,
513260,恒科技,94347883,15975915,15985929.0,2026-07-30,SSE,margin_detail,,
513290,纳指生物,29163490,4163230,4773621.0,2026-07-30,SSE,margin_detail,,
513300,纳斯达克,1746716753,55585587,45923549.0,2026-07-30,SSE,margin_detail,,
513310,中韩芯片,710783522,438797738,511180556.0,2026-07-30,SSE,margin_detail,,
513330,恒生互联,1434153498,297139479,356329426.0,2026-07-30,SSE,margin_detail,,
513350,油气ETF,77898190,124170469,116271571.0,2026-07-30,SSE,margin_detail,,
513380,科技恒生,84610111,7944104,9647802.0,2026-07-30,SSE,margin_detail,,
513390,纳指基金,194829617,42681440,39448154.0,2026-07-30,SSE,margin_detail,,
513400,道琼斯,77013765,23444315,17796720.0,2026-07-30,SSE,margin_detail,,
513500,标普500,224408099,18395801,19901258.0,2026-07-30,SSE,margin_detail,,
513520,日经ETF,109330536,31609953,35048167.0,2026-07-30,SSE,margin_detail,,
513530,港股红利,123791855,21868347,18422065.0,2026-07-30,SSE,margin_detail,,
513550,港股通50,3536750,2773177,2343118.0,2026-07-30,SSE,margin_detail,,
513560,香港科技,13287086,2450230,2558449.0,2026-07-30,SSE,margin_detail,,
513580,HS科技,37231488,3372537,5825932.0,2026-07-30,SSE,margin_detail,,
513600,恒指ETF,52234630,11304931,10376414.0,2026-07-30,SSE,margin_detail,,
513630,香港红利,141918743,66549614,53962142.0,2026-07-30,SSE,margin_detail,,
513650,标普ETF,60639486,13181452,12631851.0,2026-07-30,SSE,margin_detail,,
513660,恒生通,122316961,3390999,3731082.0,2026-07-30,SSE,margin_detail,,
513690,恒生股息,31255087,11241438,23338252.0,2026-07-30,SSE,margin_detail,,
513700,香港医药,26364277,7689420,20654501.0,2026-07-30,SSE,margin_detail,,
513730,东南亚,42707152,2727185,5977533.0,2026-07-30,SSE,margin_detail,,
513750,港股非银,151610296,20684971,34015448.0,2026-07-30,SSE,margin_detail,,
513770,港股互联,127422416,101966685,120182030.0,2026-07-30,SSE,margin_detail,,
513780,港股新药,81471514,18527478,22468335.0,2026-07-30,SSE,margin_detail,,
513800,东证ETF,38079799,8519927,9617736.0,2026-07-30,SSE,margin_detail,,
513820,XD港股分,34448837,2679500,9494571.0,2026-07-30,SSE,margin_detail,,
513850,美国50,89622876,4536890,4226632.0,2026-07-30,SSE,margin_detail,,
513860,HKC科技,33155511,8329052,7794436.0,2026-07-30,SSE,margin_detail,,
513870,纳指指数,132081923,5644855,7722307.0,2026-07-30,SSE,margin_detail,,
513880,日经225,65858592,36313601,26127338.0,2026-07-30,SSE,margin_detail,,
513890,HK科技,11350299,574858,449679.0,2026-07-30,SSE,margin_detail,,
513910,红利央企,40108486,2117995,1311989.0,2026-07-30,SSE,margin_detail,,
513920,央企40,26343727,13853949,13206690.0,2026-07-30,SSE,margin_detail,,
